"_id","CustomerId","Address","Age","CellPhone","class_age"
"ObjectId(""6296b1edfc39a43814674d42"")",1705,"Avenida Javier Prado 1085",41,936850684,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d43"")",1706,"Avenida Fernando Wiesse 200",50,906795484,">=50"
"ObjectId(""6296b1edfc39a43814674d44"")",1707,"Avenida Héroes del Cenepa (San Juan de Lurigancho) 747",44,998283087,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d45"")",1708,"Avenida del Ejército 1337",41,907477453,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d46"")",1709,"Avenida Honorio Delgado 523",40,948129767,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d47"")",1710,"Avenida Emancipación 175",39,947337661,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d48"")",1711,"Avenida Eduardo de Habich 120",47,950991961,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d49"")",1712,"Avenida San Borja Sur 459",31,934494032,">=20|<35"
"ObjectId(""6296b1edfc39a43814674d4a"")",1713,"Avenida de las Américas (Lima) 729",48,908905931,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d4b"")",1714,"Avenida 28 de Julio (Miraflores) 185",46,999851338,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d4c"")",1715,"Avenida Parinacochas 1211",42,962571548,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d4d"")",1716,"Avenida Juan de Arona 1390",41,975533049,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d4e"")",1717,"Avenida Samuel Alcázar 278",37,914319832,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d4f"")",1718,"Avenida Aviación 831",47,942756995,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d50"")",1719,"Avenida Francisco Bolognesi 462",43,993279303,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d51"")",1720,"Avenida San Felipe 1172",45,939383676,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d52"")",1721,"Avenida Cieneguilla 879",46,952430791,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d53"")",1722,"Avenida Manuel Villarán 1389",42,928126492,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d54"")",1723,"Avenida Canaval y Moreyra 1194",48,943091371,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d55"")",1724,"Avenida Bausate y Meza 333",42,920610734,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d56"")",1725,"Avenida José Pardo (Lima) 776",47,920128950,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d57"")",1726,"Avenida Próceres de la Independencia 277",42,926291688,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d58"")",1727,"Avenida Guardia Civil (Lima Sur) 727",39,978408024,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d59"")",1728,"Avenida Nicolás Arriola 1287",40,900626556,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d5a"")",1729,"Avenida República de Panamá 494",34,917768318,">=20|<35"
"ObjectId(""6296b1edfc39a43814674d5b"")",1730,"Avenida Perú (Lima) 1145",45,987839561,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d5c"")",1731,"Avenida Isabel la Católica (Lima) 117",41,995295061,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d5d"")",1732,"Avenida Ariosto Matellini 1234",44,922037315,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d5e"")",1733,"Avenida Pedro de Osma 1074",47,936607260,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d5f"")",1734,"Avenida Manuel Villarán 991",45,947867821,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d60"")",1735,"Avenida Próceres de la Independencia 626",47,990682277,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d61"")",1736,"Avenida Gálvez Barrenechea 757",49,926747869,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d62"")",1737,"Avenida Tacna 1159",43,966546363,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d63"")",1738,"Avenida Isabel la Católica (Lima) 375",45,984427107,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d64"")",1739,"Avenida España (Lima) 118",39,981957419,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d65"")",1740,"Avenida San Borja Sur 1002",40,987587225,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d66"")",1741,"Avenida César Canevaro 431",50,990187826,">=50"
"ObjectId(""6296b1edfc39a43814674d67"")",1742,"Avenida Universitaria 593",48,972564920,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d68"")",1743,"Avenida Salaverry 466",38,914599787,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d69"")",1744,"Avenida San Juan (San Juan de Miraflores) 1026",40,957973509,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d6a"")",1745,"Avenida El Pacífico 1120",47,937142320,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d6b"")",1746,"Avenida Tomás Valle 582",49,962889335,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d6c"")",1747,"Avenida México 112",42,996237581,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d6d"")",1748,"Avenida México 916",45,956923771,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d6e"")",1749,"Avenida Miguel Grau (Barranco) 715",48,910572394,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d6f"")",1750,"Avenida de la Marina 592",44,912796757,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d70"")",1751,"Avenida Francisco Javier Mariátegui 1144",45,926025965,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d71"")",1752,"Avenida de la Marina 782",50,955210800,">=50"
"ObjectId(""6296b1edfc39a43814674d72"")",1753,"Avenida Caquetá 650",47,915701942,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d73"")",1754,"Avenida Diagonal (Lima) 247",41,925697698,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d74"")",1755,"Avenida Emancipación 401",40,942049398,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d75"")",1756,"Avenida Javier Prado 791",27,909034178,">=20|<35"
"ObjectId(""6296b1edfc39a43814674d76"")",1757,"Avenida Fray Bartolomé de las Casas 146",43,987453647,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d77"")",1758,"Avenida República de Panamá 1001",46,990771246,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d78"")",1759,"Avenida Venezuela (Lima) 275",45,968819229,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d79"")",1760,"Avenida Samuel Alcázar 1061",32,956848399,">=20|<35"
"ObjectId(""6296b1edfc39a43814674d7a"")",1761,"Avenida Los Frutales 176",46,971316925,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d7b"")",1762,"Avenida Miguel Grau (Lima) 1178",45,915495842,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d7c"")",1763,"Avenida Canta Callao 392",49,959867579,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d7d"")",1764,"Avenida Alfonso Ugarte 361",42,977107788,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d7e"")",1765,"Avenida Simón Bolívar (Lima) 979",49,997605704,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d7f"")",1766,"Avenida Morales Duárez 404",47,995952449,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d80"")",1767,"Avenida Carlos Izaguirre 918",45,917503736,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d81"")",1768,"Avenida Parinacochas 273",44,919552755,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d82"")",1769,"Avenida Miguel Grau (Barranco) 651",47,909103099,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d83"")",1770,"Avenida Bausate y Meza 139",49,916340620,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d84"")",1771,"Avenida Juan de Arona 486",47,961574689,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d85"")",1772,"Avenida Arica 418",48,986326607,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d86"")",1773,"Avenida Alfredo Benavides 1338",49,948449813,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d87"")",1774,"Avenida Reducto 454",47,998789075,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d88"")",1775,"Avenida Húsares de Junín (Jesús María) 630",49,910085726,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d89"")",1776,"Avenida Metropolitana (Lima) 286",49,910623437,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d8a"")",1777,"Avenida Escuela Militar 156",35,973645627,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d8b"")",1778,"Avenida Tomás Valle 1042",38,945855416,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d8c"")",1779,"Avenida 28 de Julio (Lima) 679",48,956524212,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d8d"")",1780,"Avenida Guzmán Blanco (Lima) 656",46,980102451,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d8e"")",1781,"Avenida Salaverry 1220",42,999445094,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d8f"")",1782,"Avenida Ricardo Palma 487",40,976921043,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d90"")",1783,"Avenida Los Alisos 1340",42,919570610,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d91"")",1784,"Avenida José de San Martín 650",38,903850698,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d92"")",1785,"Avenida Miguel Grau (Barranco) 961",48,977145757,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d93"")",1786,"Avenida Canta Callao 546",41,937312068,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d94"")",1787,"Avenida Víctor Malásquez 238",47,929488984,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d95"")",1788,"Avenida Honorio Delgado 493",35,997149515,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d96"")",1789,"Avenida Cuba 1335",48,907383343,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d97"")",1790,"Avenida Abancay 664",43,987103728,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d98"")",1791,"Avenida Metropolitana (Lima) 811",47,968416668,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d99"")",1792,"Avenida Elmer Faucett 326",46,920958613,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d9a"")",1793,"Avenida Edgardo Rebagliati 555",44,918941714,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d9b"")",1794,"Avenida Nicolás Ayllón 323",43,973344827,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d9c"")",1795,"Avenida Alfredo Benavides 1119",47,936493518,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d9d"")",1796,"Avenida Pedro de Osma 715",49,918256167,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d9e"")",1797,"Avenida Alejandro Tirado 693",36,923123953,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d9f"")",1798,"Avenida Parinacochas 121",32,918681021,">=20|<35"
"ObjectId(""6296b1edfc39a43814674da0"")",1799,"Avenida Javier Prado 299",50,967506555,">=50"
"ObjectId(""6296b1edfc39a43814674da1"")",1800,"Avenida Tingo María 985",48,972368538,">=45|<50"
"ObjectId(""6296b1edfc39a43814674da2"")",1801,"Avenida San Juan de Dios 1156",32,932425057,">=20|<35"
"ObjectId(""6296b1edfc39a43814674da3"")",1802,"Avenida Los Alisos 1311",47,953744491,">=45|<50"
"ObjectId(""6296b1edfc39a43814674da4"")",1803,"Avenida Pachacútec 816",45,908451375,">=45|<50"
"ObjectId(""6296b1edfc39a43814674da5"")",1804,"Avenida Fernando Terán 1091",42,907518432,">=35|<45"
"ObjectId(""6296b1edfc39a43814674da6"")",1805,"Avenida Canta Callao 978",49,908659011,">=45|<50"
"ObjectId(""6296b1edfc39a43814674da7"")",1806,"Avenida Juan de Aliaga 696",48,944797032,">=45|<50"
"ObjectId(""6296b1edfc39a43814674da8"")",1807,"Avenida México 796",44,983413519,">=35|<45"
"ObjectId(""6296b1edfc39a43814674da9"")",1808,"Avenida Tomás Valle 1283",47,995634594,">=45|<50"
"ObjectId(""6296b1edfc39a43814674daa"")",1809,"Avenida Arequipa 789",43,979670490,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dab"")",1810,"Avenida Reducto 1032",45,926720842,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dac"")",1811,"Avenida Francisco Javier Mariátegui 531",47,944137042,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dad"")",1812,"Avenida Nicolás Ayllón 301",48,998956624,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dae"")",1813,"Avenida Carlos Izaguirre 981",48,989588362,">=45|<50"
"ObjectId(""6296b1edfc39a43814674daf"")",1814,"Avenida Guzmán Blanco (Lima) 1158",42,945322167,">=35|<45"
"ObjectId(""6296b1edfc39a43814674db0"")",1815,"Avenida Cuba 788",49,908258225,">=45|<50"
"ObjectId(""6296b1edfc39a43814674db1"")",1816,"Avenida Javier Prado 267",38,913595787,">=35|<45"
"ObjectId(""6296b1edfc39a43814674db2"")",1817,"Avenida Canaval y Moreyra 1267",47,979502880,">=45|<50"
"ObjectId(""6296b1edfc39a43814674db3"")",1818,"Avenida Miguel Grau (Lima) 997",35,971465769,">=35|<45"
"ObjectId(""6296b1edfc39a43814674db4"")",1819,"Avenida Simón Bolívar (Lima) 555",39,900013408,">=35|<45"
"ObjectId(""6296b1edfc39a43814674db5"")",1820,"Avenida Alejandro Tirado 1121",45,917481872,">=45|<50"
"ObjectId(""6296b1edfc39a43814674db6"")",1821,"Avenida Simón Bolívar (Lima) 297",40,972186517,">=35|<45"
"ObjectId(""6296b1edfc39a43814674db7"")",1822,"Avenida Ricardo Palma 378",47,980894445,">=45|<50"
"ObjectId(""6296b1edfc39a43814674db8"")",1823,"Avenida Antúnez de Mayolo 582",44,993894497,">=35|<45"
"ObjectId(""6296b1edfc39a43814674db9"")",1824,"Avenida Guzmán Blanco (Lima) 169",42,963512879,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dba"")",1825,"Avenida Francisco Bolognesi 1199",45,942169851,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dbb"")",1826,"Avenida Parinacochas 677",49,987838980,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dbc"")",1827,"Avenida Antúnez de Mayolo 214",45,971743822,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dbd"")",1828,"Avenida Caminos del Inca 1388",47,927245639,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dbe"")",1829,"Avenida Nicolás de Piérola (Lima) 851",43,949650558,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dbf"")",1830,"Avenida Roosevelt (Lima) 1325",49,939058362,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dc0"")",1831,"Avenida Jorge Basadre 1205",45,918308672,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dc1"")",1832,"Avenida Uruguay 117",46,958901738,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dc2"")",1833,"Avenida Javier Prado 960",45,929183243,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dc3"")",1834,"Avenida Tomás Valle 1086",30,960269072,">=20|<35"
"ObjectId(""6296b1edfc39a43814674dc4"")",1835,"Avenida Los Conquistadores 416",41,929297785,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dc5"")",1836,"Avenida Garzón 295",47,909676652,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dc6"")",1837,"Avenida Eduardo de Habich 446",49,947768064,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dc7"")",1838,"Avenida Ricardo Palma 614",37,966328257,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dc8"")",1839,"Avenida Carlos Izaguirre 506",47,915850389,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dc9"")",1840,"Avenida Santa Rosa (San Juan de Lurigancho) 294",43,939922842,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dca"")",1841,"Avenida Ricardo Palma 412",44,925391185,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dcb"")",1842,"Avenida Pachacútec 1003",47,994028391,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dcc"")",1843,"Avenida Mariano Cornejo 592",42,955248690,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dcd"")",1844,"Avenida Gran Chimú (San Juan de Lurigancho) 171",48,997649746,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dce"")",1845,"Avenida San Felipe 1031",45,933160112,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dcf"")",1846,"Avenida San Felipe 418",43,901411799,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dd0"")",1847,"Avenida Cieneguilla 317",47,919851846,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dd1"")",1848,"Avenida San Borja Sur 377",40,947235967,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dd2"")",1849,"Avenida La Mar 1030",39,985190484,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dd3"")",1850,"Avenida 28 de Julio (Lima) 1108",48,915966254,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dd4"")",1851,"Avenida Primavera 622",40,995957022,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dd5"")",1852,"Avenida Juan de Aliaga 607",43,947469494,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dd6"")",1853,"Avenida Juan de Aliaga 291",34,953054730,">=20|<35"
"ObjectId(""6296b1edfc39a43814674dd7"")",1854,"Avenida Arenales 492",45,918949986,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dd8"")",1855,"Avenida 28 de Julio (Miraflores) 1114",46,962728690,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dd9"")",1856,"Avenida Alejandro Tirado 821",45,984284845,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dda"")",1857,"Avenida Nicolás Ayllón 475",47,942805438,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ddb"")",1858,"Avenida Tomás Valle 193",34,988250010,">=20|<35"
"ObjectId(""6296b1edfc39a43814674ddc"")",1859,"Avenida Samuel Alcázar 171",46,906173808,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ddd"")",1860,"Avenida Tingo María 950",39,944541002,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dde"")",1861,"Avenida Metropolitana (Lima) 149",46,960269209,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ddf"")",1862,"Avenida Fernando Wiesse 589",46,939981578,">=45|<50"
"ObjectId(""6296b1edfc39a43814674de0"")",1863,"Avenida México 132",37,944512019,">=35|<45"
"ObjectId(""6296b1edfc39a43814674de1"")",1864,"Avenida Angélica Gamarra 944",48,948524623,">=45|<50"
"ObjectId(""6296b1edfc39a43814674de2"")",1865,"Avenida José de San Martín 1140",47,940194239,">=45|<50"
"ObjectId(""6296b1edfc39a43814674de3"")",1866,"Avenida Víctor Malásquez 1120",45,988151549,">=45|<50"
"ObjectId(""6296b1edfc39a43814674de4"")",1867,"Avenida Manuel Vivanco 367",31,968704875,">=20|<35"
"ObjectId(""6296b1edfc39a43814674de5"")",1868,"Avenida Tingo María 1181",39,957763076,">=35|<45"
"ObjectId(""6296b1edfc39a43814674de6"")",1869,"Avenida Parinacochas 225",49,945926545,">=45|<50"
"ObjectId(""6296b1edfc39a43814674de7"")",1870,"Avenida Tomás Marsano 933",43,980605781,">=35|<45"
"ObjectId(""6296b1edfc39a43814674de8"")",1871,"Avenida Honorio Delgado 1386",43,967000894,">=35|<45"
"ObjectId(""6296b1edfc39a43814674de9"")",1872,"Avenida Gregorio Escobedo 782",44,987571279,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dea"")",1873,"Avenida 28 de Julio (Miraflores) 448",49,903363572,">=45|<50"
"ObjectId(""6296b1edfc39a43814674deb"")",1874,"Avenida Balta (Barranco) 636",43,911799797,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dec"")",1875,"Avenida Túpac Amaru (Lima) 138",40,989308473,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ded"")",1876,"Avenida Circunvalación (Lima) 1169",49,900142613,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dee"")",1877,"Avenida Guardia Civil (Lima Sur) 799",31,939284409,">=20|<35"
"ObjectId(""6296b1edfc39a43814674def"")",1878,"Avenida Nicolás Arriola 234",50,966222291,">=50"
"ObjectId(""6296b1edfc39a43814674df0"")",1879,"Avenida Parinacochas 1006",46,932231497,">=45|<50"
"ObjectId(""6296b1edfc39a43814674df1"")",1880,"Avenida Pedro de Osma 1330",42,998369028,">=35|<45"
"ObjectId(""6296b1edfc39a43814674df2"")",1881,"Avenida San Luis 1142",45,962419022,">=45|<50"
"ObjectId(""6296b1edfc39a43814674df3"")",1882,"Avenida Domingo Orué 1231",47,969433596,">=45|<50"
"ObjectId(""6296b1edfc39a43814674df4"")",1883,"Avenida Gálvez Barrenechea 645",48,944699801,">=45|<50"
"ObjectId(""6296b1edfc39a43814674df5"")",1884,"Avenida Manco Cápac (Lima) 767",40,989821363,">=35|<45"
"ObjectId(""6296b1edfc39a43814674df6"")",1885,"Avenida Venezuela (Lima) 1036",47,981768150,">=45|<50"
"ObjectId(""6296b1edfc39a43814674df7"")",1886,"Avenida El Pacífico 312",38,901932082,">=35|<45"
"ObjectId(""6296b1edfc39a43814674df8"")",1887,"Avenida 28 de Julio (Miraflores) 397",45,999271752,">=45|<50"
"ObjectId(""6296b1edfc39a43814674df9"")",1888,"Avenida Tingo María 1230",46,930032347,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dfa"")",1889,"Avenida Héroes del Cenepa (San Juan de Lurigancho) 559",42,944414838,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dfb"")",1890,"Avenida Escuela Militar 1048",43,968249089,">=35|<45"
"ObjectId(""6296b1edfc39a43814674dfc"")",1891,"Avenida Reducto 1052",47,929301481,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dfd"")",1892,"Avenida San Felipe 113",49,974915397,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dfe"")",1893,"Avenida Angélica Gamarra 650",45,957924678,">=45|<50"
"ObjectId(""6296b1edfc39a43814674dff"")",1894,"Avenida Parinacochas 599",36,971367825,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e00"")",1895,"Avenida Tingo María 1381",45,970326118,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e01"")",1896,"Avenida España (Lima) 788",44,928882675,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e02"")",1897,"Avenida Antúnez de Mayolo 1198",43,979838018,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e03"")",1898,"Avenida Eduardo de Habich 323",43,914227026,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e04"")",1899,"Avenida Metropolitana (Lima) 495",45,972905008,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e05"")",1900,"Avenida La Molina 489",46,979209950,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e06"")",1901,"Avenida San Juan (San Juan de Miraflores) 354",43,987584136,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e07"")",1902,"Avenida Reducto 1351",44,961493968,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e08"")",1903,"Avenida La Molina 1102",43,931030541,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e09"")",1904,"Avenida Pedro de Osma 383",43,950472175,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e0a"")",1905,"Avenida Guzmán Blanco (Lima) 1255",39,917972227,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e0b"")",1906,"Avenida Garzón 495",47,906687698,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e0c"")",1907,"Avenida Balta (Barranco) 1174",29,901865340,">=20|<35"
"ObjectId(""6296b1edfc39a43814674e0d"")",1908,"Avenida Los Alisos 559",33,959317886,">=20|<35"
"ObjectId(""6296b1edfc39a43814674e0e"")",1909,"Avenida San Borja Sur 549",40,971475934,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e0f"")",1910,"Avenida Edgardo Rebagliati 463",41,918352358,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e10"")",1911,"Avenida Circunvalación (Lima) 671",40,931764178,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e11"")",1912,"Avenida Manuel Villarán 1327",41,905811384,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e12"")",1913,"Avenida Diagonal (Lima) 387",45,995750906,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e13"")",1914,"Avenida Manco Cápac (Lima) 1082",47,953098958,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e14"")",1915,"Avenida Caquetá 242",48,986806608,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e15"")",1916,"Avenida Parinacochas 1288",45,951159020,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e16"")",1917,"Avenida Los Alisos 863",44,932829839,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e17"")",1918,"Avenida Sánchez Carrión 312",43,927493880,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e18"")",1919,"Avenida El Pacífico 674",46,927753060,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e19"")",1920,"Avenida Guzmán Blanco (Lima) 1031",44,913615565,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e1a"")",1921,"Avenida Morales Duárez 443",48,987935875,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e1b"")",1922,"Avenida Bolivia (Lima) 1103",45,932264081,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e1c"")",1923,"Avenida Alfonso Ugarte 1048",50,992324112,">=50"
"ObjectId(""6296b1edfc39a43814674e1d"")",1924,"Avenida Santa Rosa (San Juan de Lurigancho) 435",42,932566397,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e1e"")",1925,"Avenida Inca Garcilaso de la Vega (Lima) 1015",50,914184645,">=50"
"ObjectId(""6296b1edfc39a43814674e1f"")",1926,"Avenida Canaval y Moreyra 359",34,970387508,">=20|<35"
"ObjectId(""6296b1edfc39a43814674e20"")",1927,"Avenida Alfonso Ugarte 748",47,987857876,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e21"")",1928,"Avenida Inca Garcilaso de la Vega (Lima) 410",41,957260875,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e22"")",1929,"Avenida Bausate y Meza 774",48,995442767,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e23"")",1930,"Avenida Iquitos 847",38,968953818,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e24"")",1931,"Avenida Andrés Aramburú 703",35,991425737,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e25"")",1932,"Avenida Canaval y Moreyra 1015",45,990376503,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e26"")",1933,"Avenida Nicolás Ayllón 376",38,933116814,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e27"")",1934,"Avenida Naranjal 303",39,986046727,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e28"")",1935,"Avenida Tomás Valle 354",42,922950022,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e29"")",1936,"Avenida Escuela Militar 493",40,917732634,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e2a"")",1937,"Avenida Javier Prado 1252",49,959406294,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e2b"")",1938,"Avenida Simón Bolívar (Lima) 786",47,954182870,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e2c"")",1939,"Avenida José de San Martín 501",47,910757320,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e2d"")",1940,"Avenida Alejandro Tirado 151",43,944100372,">=35|<45"
